company_id,month,rank,signal_id,pillar,contribution,delta_vs_prev,value,value_fmt,direction
COMP_0153,2026-06,4,P4,P,-1.60427807487,0,0.833333333333,Seguridad Social pagada 83 % de los meses,neutral
COMP_0153,2026-06,5,A2,A,1.54457305539,-0.141634039756,0.183836273856,"volatilidad de cobros 0,18",worse
COMP_0153,2026-07,1,L3,L,4.38261269111,0.677460780868,0,0 dias en negativo,better
COMP_0153,2026-07,2,L1,L,4.03652732388,1.0004833345,113.260984374,113 dias de colchon de caja,better
COMP_0153,2026-07,3,A3,A,2.85120770657,-0.143958373719,0.268917129468,flujo operativo neto +27 % de los cobros,worse
COMP_0153,2026-07,4,L4,L,2.10775025915,0.751039590942,4.9311209426,"4,9 meses de runway",better
COMP_0153,2026-07,5,A1,A,1.62599505116,0.184359150652,0.510665142999,cobros +51 % frente a 12 meses,better
COMP_0153,2026-08,1,L3,L,4.11945907199,-0.263153619114,0.0578937962052,0 dias en negativo,worse
COMP_0153,2026-08,2,L1,L,3.60519124706,-0.431336076821,54.7350595309,55 dias de colchon de caja,worse
COMP_0153,2026-08,3,A3,A,1.90104463088,-0.950163075693,0.124016787811,flujo operativo neto +12 % de los cobros,worse
COMP_0153,2026-08,4,L4,L,1.86981589603,-0.237934363123,4.40766534373,"4,4 meses de runway",worse
COMP_0153,2026-08,5,P4,P,-1.60427807487,0,0.833333333333,Seguridad Social pagada 83 % de los meses,neutral
COMP_0154,2026-01,1,P1,P,1.854411701,0,0.127926176583,13 % de las facturas propias pagadas tarde,neutral
COMP_0154,2026-01,2,P2,P,1.01083072349,0,6.7520618444,paga a proveedores 7 dias tarde,neutral
COMP_0154,2026-01,3,A1,A,-0.792901763944,0,0.112333754675,cobros +11 % frente a 12 meses,neutral
COMP_0154,2026-01,4,L3,L,0.752498242341,0,0.742104199637,1 dias en negativo,neutral
COMP_0154,2026-01,5,A2,A,-0.699744221517,0,0.52594556377,"volatilidad de cobros 0,53",neutral
COMP_0154,2026-02,1,P1,P,1.77451240794,-0.0798992930583,0.136113388094,14 % de las facturas propias pagadas tarde,worse
COMP_0154,2026-02,2,C1,C,1.17100595179,1.00778873041,0.131694568711,13 % de las facturas de cliente cobradas tarde,better
COMP_0154,2026-02,3,P2,P,1.00766840304,-0.00316232044356,6.77247637971,paga a proveedores 7 dias tarde,neutral
COMP_0154,2026-02,4,A3,A,0.731512272976,0.533249431461,0.185536021466,flujo operativo neto +19 % de los cobros,better
COMP_0154,2026-02,5,C5,C,0.70917658248,0.785926325144,33.1653563515,33 clientes efectivos,better
COMP_0154,2026-03,1,P1,P,1.93016843176,0.155656023821,0.12016344985,12 % de las facturas propias pagadas tarde,better
COMP_0154,2026-03,2,L3,L,-1.40598402538,-1.2031846744,3.50546173331,4 dias en negativo,worse
COMP_0154,2026-03,3,P2,P,1.23297448007,0.225306077023,5.31800048248,paga a proveedores 5 dias tarde,better
COMP_0154,2026-03,4,L4,L,-0.931170661415,-0.828459773034,0.966013714538,"1,0 meses de runway",worse
COMP_0154,2026-03,5,C5,C,0.633695792162,-0.0754807903179,31.4847840752,31 clientes efectivos,worse
COMP_0154,2026-04,1,P1,P,1.89610063807,-0.0340677936949,0.123654347229,12 % de las facturas propias pagadas tarde,neutral
COMP_0154,2026-04,2,P2,P,1.08112525463,-0.151849225434,6.29827159334,paga a proveedores 6 dias tarde,worse
COMP_0154,2026-04,3,C3,C,0.675110568315,0.407156519225,0.0214735813312,cartera vencida 2 % de lo emitido,better
COMP_0154,2026-04,4,L3,L,-0.638646400736,0.767337624648,3.20352858796,3 dias en negativo,better
COMP_0154,2026-04,5,C5,C,0.625629694666,-0.00806609749637,31.305193218,31 clientes efectivos,neutral
COMP_0154,2026-05,1,P1,P,1.89436104079,-0.00173959727757,0.123832602259,12 % de las facturas propias pagadas tarde,neutral
COMP_0154,2026-05,2,P2,P,1.39163674906,0.310511494432,4.2937473904,paga a proveedores 4 dias tarde,better
COMP_0154,2026-05,3,L1,L,1.03012477158,0.426449338013,44.8938386339,45 dias de colchon de caja,better
COMP_0154,2026-05,4,C3,C,0.525813384856,-0.149297183459,0.0307035026209,cartera vencida 3 % de lo emitido,worse
COMP_0154,2026-05,5,C5,C,0.484844840557,-0.140784854109,28.2816072078,28 clientes efectivos,worse
COMP_0154,2026-06,1,L3,L,-5.20422698479,-4.80358388293,10,10 dias en negativo,worse
COMP_0154,2026-06,2,P1,P,1.90084315043,0.00648210963709,0.123168386086,12 % de las facturas propias pagadas tarde,neutral
COMP_0154,2026-06,3,L1,L,1.43616721276,0.406042441181,49.0667008797,49 dias de colchon de caja,better
COMP_0154,2026-06,4,P2,P,1.11542022303,-0.276216526035,6.07687851958,paga a proveedores 6 dias tarde,worse
COMP_0154,2026-06,5,A3,A,1.0180269489,0.6891268466,0.234494079543,flujo operativo neto +23 % de los cobros,better
COMP_0154,2026-07,1,L3,L,-5.20422698479,0,10,10 dias en negativo,neutral
COMP_0154,2026-07,2,A3,A,1.25556029323,0.237533344328,0.210804755397,flujo operativo neto +21 % de los cobros,better
COMP_0154,2026-07,3,L4,L,-0.946694645518,-0.930988479004,0.958378214209,"1,0 meses de runway",worse
COMP_0154,2026-07,4,A1,A,0.876118927468,-0.0883696056547,0.406208404539,cobros +41 % frente a 12 meses,worse
COMP_0154,2026-07,5,D4,D,-0.809756975758,-1.16705137649,0.0196327789926,"comisiones e intereses 1,96 % de los pagos",worse
COMP_0154,2026-07,6,PENALTY,D,-1.58856722539,-1.58856722539,0.418228655492,"pilar mas debil Deuda y coste de financiacion en 0,42",worse
COMP_0154,2026-07,7,CAP,,-15.6821873849,-15.6821873849,40,techo NEGCASH en 40 puntos,worse
COMP_0154,2026-08,1,L3,L,-5.20422698479,0,10,10 dias en negativo,neutral
COMP_0154,2026-08,2,A3,A,1.2108294542,-0.0447308390293,0.174617306253,flujo operativo neto +17 % de los cobros,neutral
COMP_0154,2026-08,3,A1,A,1.17770109798,0.301582170512,0.534778395906,cobros +53 % frente a 12 meses,better
COMP_0154,2026-08,4,P2,P,0.925795862996,0.447786000734,7.34401041196,paga a proveedores 7 dias tarde,better
COMP_0154,2026-08,5,L2,L,-0.866635626274,-0.437407829624,0.454900118107,"caja minima 0,45 veces las salidas del mes",worse
COMP_0154,2026-08,6,PENALTY,L,-0.822664264479,0.765902960915,0.43354671471,"pilar mas debil Liquidez en 0,43",better
COMP_0154,2026-08,7,CAP,,-19.2320800213,-3.54989263644,40,techo NEGCASH en 40 puntos,worse
COMP_0155,2024-09,1,L3,L,0.892585031052,0,0.685688262356,1 dias en negativo,neutral
COMP_0155,2024-09,2,A1,A,-0.666284183291,0,0.12878523156,cobros +13 % frente a 12 meses,neutral
COMP_0155,2024-09,3,L4,L,0.522801750037,0,2.5905568886,"2,6 meses de runway",neutral
COMP_0155,2024-09,4,P1,P,0.43778251869,0,0.270519701482,27 % de las facturas propias pagadas tarde,neutral
COMP_0155,2024-09,5,C3,C,0.29489637866,0,0.0480411234996,cartera vencida 5 % de lo emitido,neutral
COMP_0155,2024-10,1,P1,P,2.23382863601,1.79604611732,0.0759480387722,8 % de las facturas propias pagadas tarde,better
COMP_0155,2024-10,2,A1,A,-1.08260309951,-0.416318916223,-0.0348780607854,cobros -3 % frente a 12 meses,worse
COMP_0155,2024-10,3,P2,P,0.934133437988,0.664662027481,6.90207502287,paga a proveedores 7 dias tarde,better
COMP_0155,2024-10,4,P3,P,0.56417105876,0.566343568288,0.0240683062149,deuda comercial vencida 2 % de lo recibido,better
COMP_0155,2024-10,5,A4,A,-0.473805331884,-0.206388331597,0.930088352447,"actividad 0,93 veces la media de 12 meses",worse
COMP_0155,2024-11,1,P1,P,0.860344375695,-1.37348426031,0.224742166973,22 % de las facturas propias pagadas tarde,worse
COMP_0155,2024-11,2,L1,L,0.85774956494,0.9655015254,49.9906202978,50 dias de colchon de caja,better
COMP_0155,2024-11,3,A1,A,-0.851865504176,0.230737595339,0.137661148867,cobros +14 % frente a 12 meses,better
COMP_0155,2024-11,4,L2,L,0.788982889407,0.662855845689,2.05776312823,"caja minima 2,06 veces las salidas del mes",better
COMP_0155,2024-11,5,A3,A,-0.778438105751,-0.509533439454,-0.0717902779477,flujo operativo neto -7 % de los cobros,worse
COMP_0155,2024-11,6,PENALTY,D,-0.620542225266,-0.620542225266,0.437589155495,"pilar mas debil Deuda y coste de financiacion en 0,44",worse
COMP_0155,2024-12,1,C1,C,1.15759938851,1.27694705658,0.123031156676,12 % de las facturas de cliente cobradas tarde,better
COMP_0155,2024-12,2,A2,A,-1.11728236692,-0.476688287206,0.804121669454,"volatilidad de cobros 0,80",worse
COMP_0155,2024-12,3,D4,D,-0.673646793583,0.0178137219389,0.0175734254673,"comisiones e intereses 1,76 % de los pagos",neutral
COMP_0155,2024-12,4,L1,L,0.640656236333,-0.217093328607,33.9781874887,34 dias de colchon de caja,worse
COMP_0155,2024-12,5,A3,A,-0.626150841964,0.152287263787,0.017595265646,flujo operativo neto +2 % de los cobros,better
COMP_0155,2024-12,6,PENALTY,D,-0.38896384006,0.231578385206,0.442220723199,"pilar mas debil Deuda y coste de financiacion en 0,44",better
COMP_0155,2025-01,1,C1,C,1.5847528957,0.427153507188,0.0489912154301,5 % de las facturas de cliente cobradas tarde,better
COMP_0155,2025-01,2,L1,L,0.950371489492,0.309715253159,43.5480201602,44 dias de colchon de caja,better
COMP_0155,2025-01,3,C2,C,0.90390463424,0.363538778161,3.58182222293,cobra con 4 dias de retraso,better
COMP_0155,2025-01,4,C3,C,0.885808458304,0.891219066871,0.00931622688617,cartera vencida 1 % de lo emitido,better
COMP_0155,2025-01,5,C6,C,0.599119999403,0.224042025482,0.0257833392363,"rotacion de clientes 0,03",better
COMP_0155,2025-02,1,P3,P,-0.702564158059,-0.123610656031,0.214155978127,deuda comercial vencida 21 % de lo recibido,worse
COMP_0155,2025-02,2,L1,L,0.669354396468,-0.281017093024,33.5752065757,34 dias de colchon de caja,worse
COMP_0155,2025-02,3,C2,C,0.623498194149,-0.280406440091,8.44220051785,cobra con 8 dias de retraso,worse
COMP_0155,2025-02,4,C3,C,0.562733073445,-0.323075384859,0.0261691591849,cartera vencida 3 % de lo emitido,worse
COMP_0155,2025-02,5,C1,C,0.543967650959,-1.04078524474,0.229393991184,23 % de las facturas de cliente cobradas tarde,worse
COMP_0155,2025-03,1,L2,L,-0.838544950262,-0.305062251915,0.488036034386,"caja minima 0,49 veces las salidas del mes",worse
COMP_0155,2025-03,2,P3,P,-0.757218734539,-0.0546545764799,0.228099959152,deuda comercial vencida 23 % de lo recibido,worse
COMP_0155,2025-03,3,L4,L,-0.667614957771,-0.40407984153,1.17566160161,"1,2 meses de runway",worse
COMP_0155,2025-03,4,P2,P,0.487736289082,0.208440179513,10.3699835019,paga a proveedores 10 dias tarde,better
COMP_0155,2025-03,5,C1,C,0.431345402674,-0.112622248285,0.248915180887,25 % de las facturas de cliente cobradas tarde,worse
COMP_0155,2025-04,1,L3,L,1.84953186013,2.16639857722,0.387120851683,0 dias en negativo,better
COMP_0155,2025-04,2,P1,P,-0.817244501705,-1.00690935449,0.406480962024,41 % de las facturas propias pagadas tarde,worse
COMP_0155,2025-04,3,P3,P,-0.747568895608,0.00964983893088,0.225638002997,deuda comercial vencida 23 % de lo recibido,neutral
COMP_0155,2025-04,4,D4,D,-0.739516081652,-0.44557227365,0.0190434329541,"comisiones e intereses 1,90 % de los pagos",worse
COMP_0155,2025-04,5,L2,L,-0.507242850707,0.331302099556,0.935537297505,"caja minima 0,94 veces las salidas del mes",better
COMP_0155,2025-04,6,PENALTY,D,-1.24526458496,-1.24526458496,0.425094708301,"pilar mas debil Deuda y coste de financiacion en 0,43",worse
COMP_0155,2025-05,1,L3,L,2.21695025446,0.367418394335,0.272486312651,0 dias en negativo,better
COMP_0155,2025-05,2,C1,C,0.951090821969,0.783155858078,0.158825974876,16 % de las facturas de cliente cobradas tarde,better
COMP_0155,2025-05,3,C3,C,0.864711842562,0.37916417849,0.0102357610952,cartera vencida 1 % de lo emitido,better
COMP_0155,2025-05,4,P3,P,-0.84616116666,-0.098592271052,0.250791775021,deuda comercial vencida 25 % de lo recibido,worse
COMP_0155,2025-05,5,C6,C,0.671341385992,0.336098806884,0.0096673499656,"rotacion de clientes 0,01",better
COMP_0155,2025-06,1,L3,L,1.63271099332,-0.584239261141,0.454768962127,0 dias en negativo,worse
COMP_0155,2025-06,2,C1,C,0.909540991036,-0.0415498309328,0.166027945571,17 % de las facturas de cliente cobradas tarde,neutral
COMP_0155,2025-06,3,L1,L,0.841872461774,0.624278208893,45.9053914967,46 dias de colchon de caja,better
COMP_0155,2025-06,4,L4,L,0.646283070331,0.288957500991,2.73732325787,"2,7 meses de runway",better
COMP_0155,2025-06,5,A3,A,-0.566693275431,-0.0663649537127,0.00362593502368,flujo operativo neto +0 % de los cobros,worse
COMP_0155,2025-07,1,C1,C,1.4932157854,0.583674794362,0.0648576478817,6 % de las facturas de cliente cobradas tarde,better
COMP_0155,2025-07,2,C3,C,0.924078900416,0.664274986136,0.00794009886507,cartera vencida 1 % de lo emitido,better
COMP_0155,2025-07,3,P1,P,-0.904780134905,-0.430082786586,0.415963988954,42 % de las facturas propias pagadas tarde,worse
COMP_0155,2025-07,4,P3,P,-0.861042862912,-0.30610545986,0.255070571379,deuda comercial vencida 26 % de lo recibido,worse
COMP_0155,2025-07,5,A1,A,0.824100549434,0.585736931156,0.536867705813,cobros +54 % frente a 12 meses,better
COMP_0155,2025-08,1,C1,C,1.40552970368,-0.0876860817162,0.0800565687125,8 % de las facturas de cliente cobradas tarde,worse
COMP_0155,2025-08,2,L1,L,-0.845285792939,-0.825079633259,18.2546062099,18 dias de colchon de caja,worse
COMP_0155,2025-08,3,A1,A,0.804589658031,-0.0195108914032,0.414065132996,cobros +41 % frente a 12 meses,neutral
COMP_0155,2025-08,4,L3,L,-0.761085309992,-1.08414850153,3.26884454502,3 dias en negativo,worse
COMP_0155,2025-08,5,P3,P,-0.750675245935,0.110367616977,0.226430523822,deuda comercial vencida 23 % de lo recibido,better
COMP_0155,2025-08,6,PENALTY,D,-0.389699466352,-0.389699466352,0.442206010673,"pilar mas debil Deuda y coste de financiacion en 0,44",worse
COMP_0155,2025-09,1,P3,P,-0.784596102456,-0.0339208565216,0.235084726455,deuda comercial vencida 24 % de lo recibido,neutral
COMP_0155,2025-09,2,L1,L,-0.77191650249,0.0733692904491,23.9818548853,24 dias de colchon de caja,better
COMP_0155,2025-09,3,C1,C,0.655242221347,-0.750287482335,0.210106398984,21 % de las facturas de cliente cobradas tarde,worse
COMP_0155,2025-09,4,A5,A,0.525420272702,0.435295139523,0.132642629538,13 % de los cobros vienen del grupo,better
COMP_0155,2025-09,5,A1,A,0.483198256339,-0.321391401691,0.291554805978,cobros +29 % frente a 12 meses,worse
COMP_0155,2025-10,1,C1,C,1.06845416418,0.413211942829,0.13848299556,14 % de las facturas de cliente cobradas tarde,better
COMP_0155,2025-10,2,A1,A,0.717356456579,0.234158200239,0.446779771572,cobros +45 % frente a 12 meses,better
COMP_0155,2025-10,3,L1,L,-0.554922284575,0.216994217915,26.1071037154,26 dias de colchon de caja,better
COMP_0155,2025-10,4,P1,P,0.492326329975,0.220731622832,0.264610788592,26 % de las facturas propias pagadas tarde,better
COMP_0155,2025-10,5,D4,D,-0.479248145194,-0.0054467342273,0.0137320515684,"comisiones e intereses 1,37 % de los pagos",neutral
COMP_0155,2025-11,1,A1,A,0.812808144653,0.0954516880747,0.438277603349,cobros +44 % frente a 12 meses,better
COMP_0155,2025-11,2,C1,C,0.755397927029,-0.313056237147,0.192746076666,19 % de las facturas de cliente cobradas tarde,worse
COMP_0155,2025-11,3,L3,L,0.613813520384,0.206241364327,0.772664973684,1 dias en negativo,better
COMP_0155,2025-11,4,A2,A,0.548445904137,0.0693126270575,0.243073980372,"volatilidad de cobros 0,24",better
COMP_0155,2025-11,5,L4,L,0.477926193287,0.21482835351,2.53721908401,"2,5 meses de runway",better
COMP_0155,2025-12,1,L3,L,2.19996941679,1.58615589641,0.277784334004,0 dias en negativo,better
COMP_0155,2025-12,2,L4,L,1.79801391852,1.32008772523,5.90387379825,"5,9 meses de runway",better
COMP_0155,2025-12,3,L1,L,1.64899476574,1.45494977754,85.3186549063,85 dias de colchon de caja,better
COMP_0155,2025-12,4,A1,A,1.59244989487,0.779641750213,0.726008384385,cobros +73 % frente a 12 meses,better
COMP_0155,2025-12,5,A2,A,1.16375277711,0.615306872974,0.0932069834093,"volatilidad de cobros 0,09",better
COMP_0155,2026-01,1,A1,A,1.7134287548,0.120978859933,0.62032121138,cobros +62 % frente a 12 meses,better
COMP_0155,2026-01,2,L1,L,1.27750131003,-0.371493455715,39.4973576776,39 dias de colchon de caja,worse
COMP_0155,2026-01,3,A2,A,1.13323317764,-0.0305195994699,0.168423232044,"volatilidad de cobros 0,17",neutral
COMP_0155,2026-01,4,L4,L,1.03909165364,-0.758922264881,3.53603633182,"3,5 meses de runway",worse
COMP_0155,2026-01,5,P1,P,1.0263163216,0.570861568915,0.206761872833,21 % de las facturas propias pagadas tarde,better
COMP_0155,2026-02,1,P1,P,2.18665278689,1.16033646529,0.0810587557604,8 % de las facturas propias pagadas tarde,better
COMP_0155,2026-02,2,A1,A,2.15943158827,0.446002833466,0.771874240563,cobros +77 % frente a 12 meses,better
COMP_0155,2026-02,3,P2,P,1.61158457436,1.02646275601,2.27847101713,paga a proveedores 2 dias tarde,better
COMP_0155,2026-02,4,P3,P,1.46083523566,0.502085466985,0,deuda comercial vencida 0 % de lo recibido,better
COMP_0155,2026-02,5,L1,L,1.33331915944,0.0558178494108,45.0243552055,45 dias de colchon de caja,better
COMP_0155,2026-03,1,P1,P,2.56553566015,0.378882873261,0.0400131111572,4 % de las facturas propias pagadas tarde,better
COMP_0155,2026-03,2,A1,A,2.34767461328,0.188243025016,0.758210021611,cobros +76 % frente a 12 meses,better
COMP_0155,2026-03,3,P2,P,1.7231213199,0.111536745535,1.51723272885,paga a proveedores 2 dias tarde,better
COMP_0155,2026-03,4,P3,P,1.45441237299,-0.00642286267932,1.68034903465e-05,deuda comercial vencida 0 % de lo recibido,neutral
COMP_0155,2026-03,5,L1,L,1.26690221546,-0.0664169439769,42.8661793301,43 dias de colchon de caja,worse
COMP_0155,2026-04,1,A1,A,2.54809948962,0.200424876337,0.8,cobros +80 % frente a 12 meses,better
COMP_0155,2026-04,2,P1,P,2.52421921678,-0.0413164433679,0.0444890591887,4 % de las facturas propias pagadas tarde,neutral
COMP_0155,2026-04,3,P2,P,1.94542648163,0.222305161737,0,paga a proveedores 0 dias tarde,better
COMP_0155,2026-04,4,P3,P,1.46083523566,0.00642286267932,0,deuda comercial vencida 0 % de lo recibido,neutral
COMP_0155,2026-04,5,D4,D,1.23946519408,0.46042174332,6.79481192208e-05,"comisiones e intereses 0,01 % de los pagos",better
COMP_0155,2026-05,1,P1,P,2.93488745544,0.410668238665,0,0 % de las facturas propias pagadas tarde,better
COMP_0155,2026-05,2,A1,A,2.44292294559,-0.105176544026,0.71925748332,cobros +72 % frente a 12 meses,worse
COMP_0155,2026-05,3,P2,P,1.94542648163,0,0,paga a proveedores 0 dias tarde,neutral
COMP_0155,2026-05,4,P3,P,1.46083523566,0,0,deuda comercial vencida 0 % de lo recibido,neutral
COMP_0155,2026-05,5,D4,D,1.24883678355,0.00937158946559,5.97705344803e-05,"comisiones e intereses 0,01 % de los pagos",neutral
COMP_0155,2026-06,1,P1,P,2.36111385476,-0.573773600682,0.0621588067406,6 % de las facturas propias pagadas tarde,worse
COMP_0155,2026-06,2,A1,A,2.03601893056,-0.406904015033,0.579968878424,cobros +58 % frente a 12 meses,worse
COMP_0155,2026-06,3,P2,P,1.86232277399,-0.0831037076469,0.56718280469,paga a proveedores 1 dias tarde,worse
COMP_0155,2026-06,4,P3,P,1.46083523566,0,0,deuda comercial vencida 0 % de lo recibido,neutral
COMP_0155,2026-06,5,D4,D,1.02694764751,-0.221889136042,0.00031836099986,"comisiones e intereses 0,03 % de los pagos",worse
COMP_0155,2026-07,1,A1,A,2.39227164826,0.356252717698,0.8,cobros +80 % frente a 12 meses,better
COMP_0155,2026-07,2,P1,P,2.10209515408,-0.259018700678,0.0902191659807,9 % de las facturas propias pagadas tarde,worse
COMP_0155,2026-07,3,P2,P,1.63902810142,-0.22329467256,2.09116894491,paga a proveedores 2 dias tarde,worse
COMP_0155,2026-07,4,A2,A,1.55335639517,0.859771915832,0.0557515546865,"volatilidad de cobros 0,06",better
COMP_0155,2026-07,5,P3,P,1.31105504309,-0.149780192576,0.00039185486997,deuda comercial vencida 0 % de lo recibido,worse
COMP_0155,2026-08,1,A1,A,2.57039800711,0.178126358849,0.8,cobros +80 % frente a 12 meses,better
COMP_0155,2026-08,2,P1,P,2.54893007287,0.44683491879,0.0418120497785,4 % de las facturas propias pagadas tarde,better
COMP_0155,2026-08,3,A2,A,2.13893945711,0.585583061946,0.05,"volatilidad de cobros 0,05",better
COMP_0155,2026-08,4,P3,P,1.22183193976,-0.0892231033258,0.00107201997045,deuda comercial vencida 0 % de lo recibido,worse
COMP_0155,2026-08,5,P5,P,0.981537505613,0,1,impuestos al dia 100 % de los meses,neutral
COMP_0156,2024-12,1,A1,A,1.6152069598,0,0.483617735256,cobros +48 % frente a 12 meses,neutral
COMP_0156,2024-12,2,A2,A,1.59186069261,0,0.165740010093,"volatilidad de cobros 0,17",neutral
COMP_0156,2024-12,3,L2,L,1.27931735493,0,1.62486224483,"caja minima 1,62 veces las salidas del mes",neutral
COMP_0156,2024-12,4,L1,L,0.988815550109,0,37.1090732619,37 dias de colchon de caja,neutral
COMP_0156,2024-12,5,A3,A,0.798369359131,0,0.111434531636,flujo operativo neto +11 % de los cobros,neutral
COMP_0156,2025-01,1,A2,A,1.70184876203,0.109988069426,0.144669128796,"volatilidad de cobros 0,14",better
COMP_0156,2025-01,2,A1,A,1.32781610844,-0.287390851359,0.40395299126,cobros +40 % frente a 12 meses,worse
COMP_0156,2025-01,3,L2,L,1.27264306987,-0.00667428505847,1.61772465662,"caja minima 1,62 veces las salidas del mes",neutral
COMP_0156,2025-01,4,D4,D,1.19471977517,0.852843354579,0.000751192855996,"comisiones e intereses 0,08 % de los pagos",better
COMP_0156,2025-01,5,L1,L,1.19040420561,0.2015886555,40.3613702373,40 dias de colchon de caja,better
COMP_0156,2025-02,1,L1,L,2.00188355564,0.81147935003,51.8270885967,52 dias de colchon de caja,better
COMP_0156,2025-02,2,L4,L,1.98967708815,1.44327173015,4.6713599664,"4,7 meses de runway",better
COMP_0156,2025-02,3,A2,A,1.64649537435,-0.0553533876789,0.165808852866,"volatilidad de cobros 0,17",worse
COMP_0156,2025-02,4,L3,L,1.42830423988,0.889219320447,0.64994785927,1 dias en negativo,better
COMP_0156,2025-02,5,L2,L,1.34268039424,0.0700373243749,1.69619249629,"caja minima 1,70 veces las salidas del mes",better
COMP_0156,2025-03,1,L1,L,2.48626478624,0.484381230598,53.0958390268,53 dias de colchon de caja,better
COMP_0156,2025-03,2,L4,L,1.98352905255,-0.00614803560003,4.65783428808,"4,7 meses de runway",neutral
COMP_0156,2025-03,3,A2,A,1.50588529077,-0.140610083589,0.18744398168,"volatilidad de cobros 0,19",worse
COMP_0156,2025-03,4,L2,L,1.23084491659,-0.111835477658,1.54329746604,"caja minima 1,54 veces las salidas del mes",worse
COMP_0156,2025-03,5,L3,L,1.1325895158,-0.295714724084,0.715005098569,1 dias en negativo,worse
COMP_0156,2025-04,1,L4,L,2.50014977449,0.516620721942,5.79439987635,"5,8 meses de runway",better
COMP_0156,2025-04,2,L1,L,2.49282389556,0.0065591093182,49.294317397,49 dias de colchon de caja,neutral
COMP_0156,2025-04,3,A2,A,1.9035511048,0.397665814034,0.106668961438,"volatilidad de cobros 0,11",better
COMP_0156,2025-04,4,L2,L,1.40812168293,0.177276766348,1.7885262771,"caja minima 1,79 veces las salidas del mes",better
COMP_0156,2025-04,5,A5,A,1.27844022667,0.399060168583,0.0446483359492,4 % de los cobros vienen del grupo,better
COMP_0156,2025-05,1,L1,L,2.72902697005,0.236203074499,53.0521501837,53 dias de colchon de caja,better
COMP_0156,2025-05,2,L4,L,2.47708946777,-0.0230603067185,5.74366720157,"5,7 meses de runway",neutral
COMP_0156,2025-05,3,A2,A,2.3584709283,0.454919823503,0.0768268142324,"volatilidad de cobros 0,08",better
COMP_0156,2025-05,4,L2,L,1.95648033418,0.548358651247,2.33058865865,"caja minima 2,33 veces las salidas del mes",better
COMP_0156,2025-05,5,L3,L,1.52416327377,1.06427657129,0.628858871815,1 dias en negativo,better
COMP_0156,2025-06,1,L1,L,2.58181479238,-0.147212177671,48.771755583,49 dias de colchon de caja,worse
COMP_0156,2025-06,2,L4,L,2.35063930275,-0.126450165021,5.46547683852,"5,5 meses de runway",worse
COMP_0156,2025-06,3,L2,L,2.17718541462,0.22070508044,2.26443785501,"caja minima 2,26 veces las salidas del mes",better
COMP_0156,2025-06,4,A2,A,1.63967454228,-0.718796386024,0.237934796694,"volatilidad de cobros 0,24",worse
COMP_0156,2025-06,5,A4,A,1.00219116864,-0.352740788426,1.48937007542,"actividad 1,49 veces la media de 12 meses",worse
COMP_0156,2025-07,1,L2,L,2.34450210894,0.167316694324,2.33490588237,"caja minima 2,33 veces las salidas del mes",better
COMP_0156,2025-07,2,L1,L,2.09318877482,-0.488626017568,42.0761007328,42 dias de colchon de caja,worse
COMP_0156,2025-07,3,L4,L,1.05623887027,-1.29440043248,2.85439843317,"2,9 meses de runway",worse
COMP_0156,2025-07,4,A2,A,0.839481536896,-0.800193005383,0.359195635206,"volatilidad de cobros 0,36",worse
COMP_0156,2025-07,5,A4,A,0.773421374481,-0.228769794155,1.45305729126,"actividad 1,45 veces la media de 12 meses",worse
COMP_0156,2025-08,1,L2,L,2.52805069853,0.183548589583,2.46393340018,"caja minima 2,46 veces las salidas del mes",better
COMP_0156,2025-08,2,A2,A,1.70108133056,0.861599793665,0.0909701403689,"volatilidad de cobros 0,09",better
COMP_0156,2025-08,3,D4,D,1.60157895013,0.996140798136,0.000164061377911,"comisiones e intereses 0,02 % de los pagos",better
COMP_0156,2025-08,4,L1,L,1.51757604892,-0.5756127259,36.7311319633,37 dias de colchon de caja,worse
COMP_0156,2025-08,5,L3,L,1.24310626975,0.690104138294,0.690691412699,1 dias en negativo,better
COMP_0156,2025-09,1,L2,L,2.49453039367,-0.0335203048543,2.30347919012,"caja minima 2,30 veces las salidas del mes",neutral
COMP_0156,2025-09,2,L1,L,1.86379385741,0.346217808491,46.9600552625,47 dias de colchon de caja,better
COMP_0156,2025-09,3,L3,L,1.65043093574,0.407324665992,0.601079986181,1 dias en negativo,better
COMP_0156,2025-09,4,A2,A,1.59014813738,-0.110933193179,0.176530022163,"volatilidad de cobros 0,18",worse
COMP_0156,2025-09,5,A4,A,1.23347880922,0.19554221207,1.75949130256,"actividad 1,76 veces la media de 12 meses",better
COMP_0156,2025-10,1,L2,L,2.99363154408,0.499101150404,3,"caja minima 3,00 veces las salidas del mes",better
COMP_0156,2025-10,2,L4,L,1.90483422638,0.813317077403,4.4847056705,"4,5 meses de runway",better
COMP_0156,2025-10,3,A2,A,1.66558445945,0.0754363220686,0.151452394427,"volatilidad de cobros 0,15",better
COMP_0156,2025-10,4,L3,L,1.55449279762,-0.0959381381237,0.622186376568,1 dias en negativo,worse
COMP_0156,2025-10,5,D4,D,1.37480448408,0.147516688072,0.000430767842407,"comisiones e intereses 0,04 % de los pagos",better
COMP_0156,2025-11,1,L2,L,3.24318211928,0.249550575202,3,"caja minima 3,00 veces las salidas del mes",better
COMP_0156,2025-11,2,L4,L,2.11966697371,0.214832747336,4.95733771464,"5,0 meses de runway",better
