company_id,month,month_index,months_hist,warmup,branch,pillar_L,pillar_P,pillar_C,pillar_D,pillar_A,weight_L,weight_P,weight_C,weight_D,weight_A,level,penalty,cap_code,cap,score,band,delta_1m,delta_3m,delta_6m,slope_3m,slope_6m,z_own,breadth,run,p_change,level_shift,regime,outlook_3m,outlook_6m,outlook_low,outlook_high,outlook_label,confidence,strength_flags,base
COMP_0381,2025-08,11,23,False,full,0.612395902404,0.570767077541,0.602946503784,0.716633083469,0.551534812721,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,60.5785570254,0,,100,60.5785570254,healthy,-5.47500780568,-5.29542003378,-3.91602883679,-3.02645243339,0.352823572378,-2.03496913226,5.55555555556,-1,0.318693011096,1.02463371414,stable,36.0995447432,36.9992448528,27.5932042405,46.405285465,negative,0.665,,64.6202089957
COMP_0381,2025-09,12,23,False,full,0.623950664354,0.601603647758,0.635309610998,0.73191045009,0.557954369438,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,62.4191872306,0,,100,62.4191872306,healthy,1.84063020522,-4.21227466157,-2.13810993807,-1.81718880023,-0.57789706111,-1.21551816893,5.55555555556,-2,0.430286585004,-2.80735115282,stable,56.2113061208,54.737668615,45.3316280027,64.1437092273,negative,0.855,,64.6202089957
COMP_0381,2025-10,13,23,False,full,0.621815039417,0.596189861875,0.630271300822,0.730655208948,0.549770483891,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,61.9773479445,0,,100,61.9773479445,healthy,-0.441839286121,-4.07621688658,-3.01774616945,0.69939545955,-0.863697457139,-1.31321097677,5.55555555556,-3,0.535096103753,-3.45718764206,stable,54.5044471482,52.3020186325,42.8959780202,61.7080592448,negative,0.855,,64.6202089957
COMP_0381,2025-11,14,23,False,full,0.641712668389,0.611525661669,0.648063170357,0.753376375818,0.552521219508,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,63.5214184483,0,,100,63.5214184483,healthy,1.54407050381,2.94286142291,-2.35255861087,0.551115608844,-0.622008688776,-0.603005067451,81.4814814815,1,0.546915137386,-3.01534835594,stable,59.4700308058,57.8839086494,48.4778680372,67.2899492617,negative,0.855,GROWTH_NO_DSO|DELEVERAGING,64.6202089957
COMP_0381,2025-12,15,23,False,full,0.594149319776,0.546895960347,0.580604726711,0.698002368854,0.518103572204,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,58.2450842936,0,,100,58.2450842936,watch,-5.27633415475,-4.17410293706,-8.38637759863,-1.86613182547,-0.633036595693,-2.61244453911,7.40740740741,-1,0.732807784441,-3.45718764206,stable,47.3013548935,45.6871115745,36.2810709622,55.0931521868,negative,0.855,,64.6202089957
COMP_0381,2026-01,16,23,False,full,0.512415374325,0.44105485858,0.470343350891,0.623258662005,0.439778808582,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,48.7848224236,0.511059570909,,100,48.7848224236,watch,-9.46026186995,-13.1925255209,-17.2687424075,-7.36829801235,-1.39136764569,-6.29644763673,5.55555555556,-2,0.937268958889,-5.90149785134,stable,28.4515078109,24.9035203144,15.4974797021,34.3095609267,negative,0.855,,64.6202089957
COMP_0381,2026-02,17,23,False,full,0.52930570686,0.481954992595,0.514724241759,0.650360404556,0.433917641643,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,50.8025821358,0.804117917839,,100,50.8025821358,watch,2.01775971222,-12.7188363125,-9.77597488957,-3.72125107886,-2.79369145217,-4.57160972521,5.55555555556,-3,0.977332006142,-12.1677207036,stable,36.1240330979,29.0001198949,19.5940792826,38.4061605072,negative,0.855,,64.6202089957
COMP_0381,2026-03,18,23,False,full,0.542325071304,0.489895453116,0.524790349398,0.553855665717,0.433470937884,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,49.9158046092,0.826453105812,,100,49.9158046092,watch,-0.886777526585,-8.32927968431,-12.5033826214,0.565491092816,-2.79369145217,-3.32556751673,3.7037037037,-4,0.988815128702,-12.2824629783,deteriorating,37.0031867747,29.8792735717,20.4732329594,39.285314184,negative,0.95,,64.6202089957
COMP_0381,2026-04,19,23,False,full,0.540178366471,0.501431199025,0.540887155466,0.552119536619,0.43755897918,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,50.6193838087,0.622051040985,,100,50.6193838087,watch,0.703579199408,1.83456138504,-11.3579641358,-0.0915991635885,-2.58040692793,-2.0740520914,77.7777777778,1,0.992453762721,-10.6585686763,deteriorating,39.1195260131,32.5394883469,23.1334477346,41.9455289592,negative,0.95,GROWTH_NO_DSO,64.6202089957
COMP_0381,2026-05,20,23,False,full,0.517166558677,0.469831391106,0.506685492578,0.535471933965,0.420218575506,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,47.3135863514,1.48907122468,,100,47.3135863514,watch,-3.30579745723,-3.48899578441,-16.2078320969,-1.30110912891,-1.1629985948,-2.01007273309,42.5925925926,-1,0.994826596019,-10.1954115098,stable,38.8049781787,35.8393317619,26.4332911496,45.2453723742,negative,0.95,GROWTH_NO_DSO,64.6202089957
COMP_0381,2026-06,21,23,False,full,0.545357399232,0.526671968898,0.560332954377,0.580034983376,0.452135655057,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,52.9637963434,0,,100,52.9637963434,watch,5.65020999193,3.04799173411,-5.28128795021,1.17220626735,0.565491092816,-0.627517768427,79.6296296296,1,0.994988920104,-3.90444940604,stable,51.5364422234,52.9784445101,43.5724038978,62.3844851224,stable,0.95,GROWTH_NO_DSO,64.6202089957
COMP_0381,2026-07,22,23,False,full,0.525459198626,0.505550497092,0.53456165563,0.561508764663,0.444453145784,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,50.8569826867,0.277342710788,,100,50.8569826867,watch,-2.1068136567,0.237598878001,2.07216026304,1.77169816762,0.0791996260005,-0.530962948049,50,2,0.995027559813,0.145999714413,stable,47.4871466794,47.6891057257,38.2830651135,57.095146338,negative,0.95,GROWTH_NO_DSO,64.6202089957
COMP_0381,2026-08,23,23,False,full,0.505724582187,0.487341390611,0.509104826767,0.549375961125,0.427580276819,0.263157894737,0.210526315789,0.157894736842,0.157894736842,0.210526315789,48.1619188111,1.12098615906,,100,48.1619188111,watch,-2.69506387557,0.848332459663,-2.64066332475,-2.40093876613,0.0791996260005,-0.654801251037,57.4074074074,3,0.99521631873,0.589388477706,stable,44.1857526978,44.3877117441,34.9816711318,53.7937523563,negative,0.95,GROWTH_NO_DSO,64.6202089957
COMP_0382,2025-04,1,17,True,no_debt,0.616605774023,0.604077647429,0.674010755455,1,0.751292453966,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,67.4113898382,0,,100,67.4113898382,healthy,,,,0,0,,,0,0,,warmup,67.4113898382,67.4113898382,58.0053492259,76.8174304504,watch,0.295111111111,GROWTH_NO_DSO,61.3777785806
COMP_0382,2025-05,2,17,True,no_debt,0.631903142129,0.628069141129,0.688628543029,1,0.760039605197,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,68.8604648541,0,,100,68.8604648541,healthy,1.44907501599,,,0,0,,,0,0,,warmup,68.8604648541,68.8604648541,59.4544242419,78.2665054664,watch,0.295111111111,GROWTH_NO_DSO,61.3777785806
COMP_0382,2025-06,3,17,True,no_debt,0.609135824879,0.579272282774,0.65496107963,0.99250461579,0.736713532056,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,65.9521013837,0,,100,65.9521013837,healthy,-2.90836347047,,,-0.729644227239,-0.729644227239,,,0,0,,warmup,64.0915086042,62.2309158248,52.8248752125,71.636956437,negative,0.295111111111,GROWTH_NO_DSO,61.3777785806
COMP_0382,2025-07,4,17,False,no_debt,0.628647663251,0.606533069678,0.679534721027,1,0.737704683874,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,67.647594901,0,,100,67.647594901,healthy,1.69549351728,0.236205062798,,-0.606434976597,-0.263849977832,,52.6315789474,1,0,,stable,66.9651184742,66.2923010307,56.8862604184,75.698341643,watch,0.295111111111,GROWTH_NO_DSO,61.3777785806
COMP_0382,2025-08,5,17,False,no_debt,0.620271176449,0.602922598814,0.665340709571,1,0.731071515714,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,66.851716426,0,,100,66.851716426,healthy,-0.795878474953,-2.00874842815,,0.449807521162,-0.373176664818,,21.0526315789,-1,0,,stable,65.1758982019,64.2242977067,54.8182570944,73.6303383189,negative,0.295111111111,,61.3777785806
COMP_0382,2025-09,6,17,False,no_debt,0.623089924259,0.604190988713,0.667120282297,1,0.733940070811,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,67.0748837466,0,,100,67.0748837466,healthy,0.223167320603,1.12278236293,,-0.286355577175,-0.139918353039,,63.1578947368,1,0,,stable,66.351652623,65.9948608227,56.5888202104,75.400901435,watch,0.516444444444,GROWTH_NO_DSO,61.3777785806
COMP_0382,2025-10,7,17,False,no_debt,0.660048954845,0.65255068976,0.714037316034,1,0.755663538472,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,70.6567243015,0,,100,70.6567243015,healthy,3.58184055493,3.00912940058,3.24533446337,1.90250393776,0.359251889476,1.36543500366,76.3157894737,2,0.19455370456,,stable,77.4484292803,78.3645215985,68.9584809862,87.7705622108,positive,0.516444444444,GROWTH_NO_DSO,61.3777785806
COMP_0382,2025-11,8,17,False,no_debt,0.648430983758,0.632532929817,0.696636623163,1,0.760458075414,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,69.6720723385,0,,100,69.6720723385,healthy,-0.98465196304,2.82035591249,0.811607484342,1.29859429594,0.743994190963,0.904273000134,92.1052631579,3,0.271980176409,,stable,74.124079321,76.0212645079,66.6152238956,85.4273051202,positive,0.516444444444,GROWTH_NO_DSO,61.3777785806
COMP_0382,2025-12,9,17,False,no_debt,0.626238187464,0.597832649593,0.67972493904,0.98512078097,0.745130002616,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,67.5349307917,0,,100,67.5349307917,healthy,-2.13714154681,0.460047045073,1.582829408,-1.56089675493,0.170803591419,0.0021753688491,50,4,0.175493986222,2.42893554611,stable,63.4561634951,63.8917126532,54.485672041,73.2977532655,negative,0.516444444444,GROWTH_NO_DSO,61.3777785806
COMP_0382,2026-01,10,17,False,no_debt,0.630328809035,0.620265642197,0.689118468482,1,0.750591956944,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,68.4519229708,0,,100,68.4519229708,healthy,0.916992179095,-2.20480133076,0.804328069819,-0.610074683859,0.223167320603,0.366796871638,23.6842105263,-1,0.147575009237,1.09068364699,stable,70.4260855589,70.9951622264,61.5891216141,80.4012028387,positive,0.516444444444,,61.3777785806
COMP_0382,2026-02,11,17,False,no_debt,0.681125135467,0.683091470851,0.748517983646,1,0.78980365937,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,73.4327365755,0,,100,73.4327365755,healthy,4.98081360471,3.76066423699,6.58102014948,2.9489028919,0.694003068488,2.33658949167,89.4736842105,1,0.461419031301,1.09068364699,stable,83.0641185304,84.833826355,75.4277857428,94.2398669673,positive,0.516444444444,GROWTH_NO_DSO,61.3777785806
COMP_0382,2026-03,12,17,False,no_debt,0.709328713469,0.722026939236,0.436394719456,1,0.853203352421,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,69.5760516257,0.680264027192,,100,69.5760516257,healthy,-3.85668494978,2.04112083403,2.5011678791,0.562064327466,-0.0240051781963,0.7713826899,84.2105263158,2,0.496747429392,1.98478877939,stable,80.5454272005,80.4842139961,71.0781733838,89.8902546084,positive,0.664,GROWTH_NO_DSO,61.3777785806
COMP_0382,2026-04,13,17,False,no_debt,0.75186392995,0.788804688415,0.457627610149,1,0.900608598828,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,74.4482885491,0,,100,74.4482885491,healthy,4.8722369234,5.99636557833,3.79156424757,0.50777598681,0.916992179095,2.55941184529,84.2105263158,3,0.699262072963,5.43930969426,stable,85.3857639624,87.724094019,78.3180534068,97.1301346313,positive,0.664,GROWTH_NO_DSO,61.3777785806
COMP_0382,2026-05,14,17,False,no_debt,0.751058265003,0.771008275639,0.834354437208,1,0.899527148132,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,81.7407034036,0,,100,81.7407034036,solid,7.29241485447,8.30796682809,12.0686310651,6.08232588893,2.76932227603,5.23380379644,94.7368421053,4,0.90790798299,5.38629089447,stable,94.3515256701,100,92.0072568617,100,positive,0.664,GROWTH_NO_DSO,61.3777785806
COMP_0382,2026-06,15,17,False,no_debt,0.758436067581,0.768722639123,0.837958113841,1,0.899812364605,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,82.030570435,0,,100,82.030570435,solid,0.289867031444,12.4545188093,14.4956396433,3.79114094296,2.76932227603,4.90226458218,92.1052631579,5,0.969362580647,12.1166414215,improving,93.6586174192,100,91.3143486108,100,positive,0.664,GROWTH_NO_DSO,61.3777785806
COMP_0382,2026-07,16,17,False,no_debt,0.761473219354,0.769381384416,0.843420808663,1,0.909839775306,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,82.4977815587,0,,100,82.4977815587,solid,0.467211123693,8.0494930096,14.0458585879,0.378539077568,2.68316433653,3.7441248943,60.5263157895,6,0.986384744487,12.4065084529,improving,93.6289943718,100,91.0650228177,100,positive,0.664,GROWTH_NO_DSO,61.3777785806
COMP_0382,2026-08,17,17,False,no_debt,0.756249792258,0.753183710693,0.829445573651,1,0.90429276926,0.338855421687,0.176204819277,0.203313253012,0.0406626506024,0.240963855422,81.617574237,0,,100,81.617574237,solid,-0.880207321735,-0.123129166599,8.18483766149,-0.206498099021,2.40830452225,2.43008497698,47.3684210526,-1,0.991596320474,10.5261763344,stable,91.0530478763,97.194224408,87.7881837957,100,positive,0.664,GROWTH_NO_DSO,61.3777785806
COMP_0383,2024-09,1,24,True,no_invoices_no_debt,0.701303683829,0.94297924285,,0.933353233943,0.779404188734,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,77.3119823131,0,,100,77.3119823131,healthy,,,,0,0,,,0,0,,warmup,77.3119823131,77.3119823131,67.9059417008,86.7180229253,stable,0.22,,63.4048745255
COMP_0383,2024-10,2,24,True,no_invoices_no_debt,0.626183177958,0.872588333635,,0.798066785551,0.717213235437,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,70.0021142724,0,,100,70.0021142724,healthy,-7.30986804071,,,0,0,,,0,0,,warmup,70.0021142724,70.0021142724,60.5960736601,79.4081548846,stable,0.22,,63.4048745255
COMP_0383,2024-11,3,24,True,no_invoices_no_debt,0.639670956459,0.891597613763,,0.846772255298,0.716319891457,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,71.0903123688,0,,100,71.0903123688,healthy,1.08819809646,,,-3.11083497212,-3.11083497212,,,0,0,,warmup,63.1576831899,55.225054011,45.8190133987,64.6310946233,negative,0.22,,63.4048745255
COMP_0383,2024-12,4,24,False,no_invoices_no_debt,0.639998813451,0.890812085306,,0.844224026828,0.699967345711,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,70.4866798693,0,,100,70.4866798693,healthy,-0.603632499521,-6.82530244377,,0.242282798468,-1.43936665706,,7.14285714286,-1,0,,stable,64.8522536372,61.1818686617,51.7758280494,70.587909274,negative,0.22,,63.4048745255
COMP_0383,2025-01,5,24,False,no_invoices_no_debt,0.637749551134,0.893788204823,,0.842197627439,0.70147577874,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,70.4661175804,0,,100,70.4661175804,healthy,-0.0205622888847,0.464003308052,,-0.312097394203,-0.457864946862,,64.2857142857,1,0,,stable,67.9311596864,66.7636040719,57.3575634596,76.1696446842,negative,0.22,,63.4048745255
COMP_0383,2025-02,6,24,False,no_invoices_no_debt,0.639122909161,0.897931071682,,0.861227170599,0.711364743372,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,71.0446665637,0,,100,71.0446665637,healthy,0.578548983316,-0.0456458050895,,0.278993347216,-0.0205622888847,,50,-1,0,,stable,70.8253707295,70.7729368928,61.3668962806,80.1789775051,stable,0.385,,63.4048745255
COMP_0383,2025-03,7,24,False,no_invoices_no_debt,0.672829441207,0.933532322093,,0.913487012142,0.739710133507,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,74.3456836207,0,,100,74.3456836207,healthy,3.301017057,3.85900375143,-2.96629869234,1.93978302016,0.278993347216,1.43200416169,92.8571428571,1,0.207847250649,,stable,78.2727683457,78.9842013811,69.5781607688,88.3902419934,positive,0.385,,63.4048745255
COMP_0383,2025-04,8,24,False,no_invoices_no_debt,0.64199913524,0.9106436683,,0.871915292336,0.728803620483,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,72.0296406287,0,,100,72.0296406287,healthy,-2.31604299206,1.56352304826,2.02752635631,0.492487032473,0.385740189844,0.393989625979,78.5714285714,2,0.186572475223,,stable,73.8711839,74.8548213841,65.4487807718,84.2608619964,positive,0.385,,63.4048745255
COMP_0383,2025-05,9,24,False,no_invoices_no_debt,0.613839762688,0.87751283154,,0.830578225928,0.698363285854,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,68.995607787,0,,100,68.995607787,healthy,-3.03403284169,-2.04905877674,-2.09470458183,-2.67503791687,0.278993347216,-0.828752671714,21.4285714286,-1,0.0789013788309,1.26396741216,stable,67.3651838031,68.0766168385,58.6705762262,77.4826574508,watch,0.385,,63.4048745255
COMP_0383,2025-06,10,24,False,no_invoices_no_debt,0.623639635445,0.891070861983,,0.845913587784,0.701192863822,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,69.8001544724,0,,100,69.8001544724,healthy,0.804546685416,-4.54552914833,-0.686525396893,-1.11474307814,-0.311128022831,-0.49780483653,7.14285714286,-2,0.0783957495898,-0.965518744109,stable,67.5659738912,66.772597433,57.3665568207,76.1786380453,negative,0.385,,63.4048745255
COMP_0383,2025-07,11,24,False,no_invoices_no_debt,0.60236861753,0.875309584763,,0.823063096285,0.688218164555,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,68.0362456573,0,,100,68.0362456573,healthy,-1.76390881507,-3.99339497134,-2.42987192307,-0.479681064825,-1.11474307814,-1.09177102367,7.14285714286,-3,0.205134318729,-2.07188167929,stable,62.1061386254,59.2635437761,49.8575031638,68.6695843884,negative,0.385,,63.4048745255
COMP_0383,2025-08,12,24,False,no_invoices_no_debt,0.618540292686,0.900275240442,,0.872943819152,0.700288798169,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,69.8000753111,0,,100,69.8000753111,healthy,1.76382965373,0.804467524079,-1.24459125266,-3.95806684423e-05,-1.11474307814,-0.274641823292,71.4285714286,1,0.159066410973,-0.965597905446,stable,66.7570469279,63.9144520787,54.5084114664,73.320492691,negative,0.495,,63.4048745255
COMP_0383,2025-09,13,24,False,no_invoices_no_debt,0.610838970347,0.891547219596,,0.845781460367,0.698758913539,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,69.135140814,0,,100,69.135140814,healthy,-0.664934497009,-0.665013658346,-5.21054280667,0.54944757836,-0.479681064825,-0.536503164319,50,-1,0.166705684992,-1.62025125801,stable,66.7674695321,65.5442828168,56.1382422045,74.9503234291,negative,0.495,,63.4048745255
COMP_0383,2025-10,14,24,False,no_invoices_no_debt,0.649371858342,0.921456996046,,0.877946368485,0.721383160515,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,72.2654504484,0,,100,72.2654504484,healthy,3.13030963434,4.22920479106,0.235809819722,1.23268756867,0.54944757836,0.812533808804,92.8571428571,1,0.0751590037589,-0.622335206999,stable,75.1096386974,76.5107300223,67.10468941,85.9167706345,positive,0.495,,63.4048745255
COMP_0383,2025-11,15,24,False,no_invoices_no_debt,0.613317791145,0.871233827902,,0.807005911898,0.694138052008,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,68.6097460905,0,,100,68.6097460905,healthy,-3.65570435785,-1.19032922052,-0.385861696437,-0.262697361754,-3.95806684423e-05,-0.746661053722,32.1428571429,-1,0.0598024473734,-0.664974077677,stable,64.9342638601,64.9341629294,55.5281223171,74.3402035417,negative,0.495,,63.4048745255
COMP_0383,2025-12,16,24,False,no_invoices_no_debt,0.603169629334,0.860175767234,,0.77842106592,0.6659479707,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,66.8267158468,0,,100,66.8267158468,healthy,-1.78303024372,-2.30842496722,-2.97343862557,-2.71936730078,-0.262697361754,-1.32256807183,17.8571428571,-2,0.234562169474,-0.857861972012,stable,59.5091469263,58.8392686539,49.4332280416,68.2453092662,negative,0.495,,63.4048745255
COMP_0383,2026-01,17,24,False,no_invoices_no_debt,0.615684016278,0.882930714303,,0.819899525607,0.675224321219,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,68.248728015,0,,100,68.248728015,healthy,1.42201216818,-4.01672243338,0.212482357676,-0.180509037768,-0.396776406839,-0.620554750689,7.14285714286,-3,0.257287288397,-1.21888004755,stable,63.5148175538,62.5030377164,53.0969971041,71.9090783287,negative,0.495,,63.4048745255
COMP_0383,2026-02,18,24,False,no_invoices_no_debt,0.584991105498,0.727333868012,,0.777895919044,0.656786722613,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,63.9737034962,0,,100,63.9737034962,healthy,-4.27502451879,-4.63604259433,-5.82637181485,-1.42650617531,-1.33890747779,-2.19756182654,7.14285714286,-4,0.514140808116,-2.64089221573,stable,54.3075763237,50.8933622553,41.487321643,60.2994028676,negative,0.55,,63.4048745255
COMP_0383,2026-03,19,24,False,no_invoices_no_debt,0.575238068481,0.740854499415,,0.77947400424,0.658028382011,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,63.7562233834,0,,100,63.7562233834,healthy,-0.217480112819,-3.07049246343,-5.37891743066,-2.24625231581,-1.54534753144,-2.12366036685,35.7142857143,-5,0.676239591736,-4.89873995608,stable,54.4843874155,50.5437512103,41.137710598,59.9497918226,negative,0.55,,63.4048745255
COMP_0383,2026-04,20,24,False,no_invoices_no_debt,0.584149272887,0.753737241741,,0.791825278607,0.673115328125,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,64.941227114,0,,100,64.941227114,healthy,1.1850037306,-3.30750090101,-7.3242233344,0.48376180889,-1.02349748781,-1.54457992991,25,-6,0.750649689034,-4.89873995608,stable,58.8372526089,56.227334015,46.8212934027,65.6333746272,negative,0.55,,63.4048745255
COMP_0383,2026-05,21,24,False,no_invoices_no_debt,0.577889627956,0.742423273742,,0.771372397987,0.664508943896,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,64.088181249,0,,100,64.088181249,healthy,-0.853045864951,0.114477752828,-4.5215648415,0.165978932824,-0.547706919557,-1.73642232149,57.1428571429,1,0.816951124077,-4.34105580373,stable,58.3139045641,56.9172519193,47.511211307,66.3232925316,negative,0.55,,63.4048745255
COMP_0383,2026-06,22,24,False,no_invoices_no_debt,0.540191453226,0.708782880366,,0.715595932167,0.623989606277,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,60.1688116641,0,,100,60.1688116641,healthy,-3.91936958493,-3.58741171928,-6.65790418271,-2.38620772494,-1.04013669149,-3.18947006882,10.7142857143,-1,0.906553817577,-3.44954068188,stable,49.5146264175,46.8622778542,37.4562372419,56.2683184665,negative,0.55,,63.4048745255
COMP_0383,2026-07,23,24,False,no_invoices_no_debt,0.549972417463,0.735952244726,,0.753694916403,0.625091207623,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,61.2070637297,0,,100,61.2070637297,healthy,1.03825206558,-3.7341633843,-7.04166428531,-1.44055875967,-0.637289913425,-1.72810987067,10.7142857143,-2,0.931258147952,-4.67690775072,stable,53.7769022436,52.1518129644,42.7457723521,61.5578535767,negative,0.55,,63.4048745255
COMP_0383,2026-08,24,24,False,no_invoices_no_debt,0.579384380397,0.879779933459,,0.798158276974,0.636389901824,0.454545454545,0.127272727273,0,0.0545454545455,0.363636363636,65.0278943847,0,,100,65.0278943847,healthy,3.82083065496,0.939713135614,1.05419088844,2.42954136027,0.0216668176656,-0.226858877421,53.5714285714,1,0.926400112699,-3.30764045182,stable,61.5604237841,61.6156741692,52.2096335569,71.0217147815,negative,0.55,,63.4048745255
COMP_0384,2024-09,1,24,True,no_debt,0.868778468118,0.503921446381,0.429612909718,0.508644354708,0.688233415882,0.3125,0.2125,0.1875,0.0375,0.25,64.0067971346,1.01935451412,,100,64.0067971346,healthy,,,,0,0,,,0,0,,warmup,64.0067971346,64.0067971346,54.6007565223,73.4128377468,watch,0.32,GROWTH_NO_DSO,61.4120404324
COMP_0384,2024-10,2,24,True,no_debt,0.867085718089,0.499584617592,0.418268962937,0.49335689136,0.68003772099,0.3125,0.2125,0.1875,0.0375,0.25,62.8196243834,1.58655185314,,100,62.8196243834,healthy,-1.18717275117,,,0,0,,,0,0,,warmup,62.8196243834,62.8196243834,53.4135837711,72.2256649957,watch,0.32,GROWTH_NO_DSO,61.4120404324
COMP_0384,2024-11,3,24,True,no_debt,0.861919655377,0.499607421926,0.426943230219,0.49542078912,0.670879393523,0.3125,0.2125,0.1875,0.0375,0.25,63.0338068213,1.15283848905,,100,63.0338068213,healthy,0.214182437895,,,-0.486495156639,-0.486495156639,,,0,0,,warmup,61.7932441719,60.5526815224,51.1466409101,69.9587221347,negative,0.32,GROWTH_NO_DSO,61.4120404324
COMP_0384,2024-12,4,24,False,no_debt,0.860235056298,0.497006037938,0.417722316485,0.492771230164,0.664383512372,0.3125,0.2125,0.1875,0.0375,0.25,62.1196129963,1.61388417573,,100,62.1196129963,healthy,-0.914193825012,-1.88718413829,,-0.350005693558,-0.557778268034,,40.9090909091,-1,0,,stable,58.3403975512,56.9180629677,47.5120223554,66.32410358,negative,0.32,GROWTH_NO_DSO,61.4120404324
COMP_0384,2025-01,5,24,False,no_debt,0.853162154429,0.469407575058,0.409873214829,0.472718142875,0.65339044899,0.3125,0.2125,0.1875,0.0375,0.25,60.4224660759,2.00633925856,,100,60.4224660759,healthy,-1.69714692039,-2.39715830751,,-1.3056703727,-0.847567766919,,22.7272727273,-2,0,,stable,47.7804836183,45.6191858127,36.2131452004,55.025226425,negative,0.32,GROWTH_NO_DSO,61.4120404324
COMP_0384,2025-02,6,24,False,no_debt,0.830029739368,0.439682879019,0.37434886609,0.457750186566,0.635205864354,0.3125,0.2125,0.1875,0.0375,0.25,56.1148848866,3.78255669549,,100,56.1148848866,watch,-4.30758118932,-6.91892193472,,-3.00236405486,-1.18717275117,,2.27272727273,-3,0,,stable,42.1261342914,39.0988437759,29.6928031637,48.5048843882,negative,0.56,,61.4120404324
COMP_0384,2025-03,7,24,False,no_debt,0.851852321932,0.482780810195,0.421498595654,0.493054500968,0.646911501907,0.3125,0.2125,0.1875,0.0375,0.25,61.3792476545,1.42507021729,,100,61.3792476545,healthy,5.26436276799,-0.740365341723,-2.62754948001,0.478390789333,-0.799052769169,-0.436148414113,43.1818181818,-4,0,,stable,59.2730985207,57.2355139593,47.829473347,66.6415545716,negative,0.56,GROWTH_NO_DSO,61.4120404324
COMP_0384,2025-04,8,24,False,no_debt,0.853626424405,0.487253406125,0.411493248209,0.491159131649,0.653153424497,0.3125,0.2125,0.1875,0.0375,0.25,60.9908038133,1.92533758956,,100,60.9908038133,healthy,-0.388443841282,0.568337737384,-1.82882057012,2.43795946335,-0.408600601603,-0.451523673202,54.5454545455,1,0,,stable,60.0822000925,59.0402685584,49.6342279461,68.4463091707,watch,0.56,GROWTH_NO_DSO,61.4120404324
